[*] Connected to USB device: Device(id="emulator-5554", name="Android Emulator 5554", type='usb')
key : android.widget.Button{47bdbda VFED..C.. ........ 548,298-818,447 #7f090125 app:id/btn_keypad_3}
val : Rect(548, 298 - 818, 447)
key : android.widget.Button{a55380b VFED..C.. ......I. 16,455-421,589 #7f090130 app:id/btn_keypad_Zero}
val : Rect(16, 455 - 421, 589)
key : android.widget.ImageButton{de66e8 VFED..C.. ......I. 429,455-818,589 #7f09012c app:id/btn_keypad_Back}
val : Rect(429, 455 - 818, 589)
key : android.widget.Button{17cb101 VFED..C.. ......I. 826,199-1064,398 #7f0900e5 app:id/btn_SH}
val : Rect(826, 199 - 1064, 398)
key : android.widget.Button{7cbdba6 VFED..C.. ........ 826,8-1064,191 #7f090099 app:id/btn_HK}
val : Rect(826, 8 - 1064, 191)
key : android.widget.Button{71d49e7 VFED..C.. ........ 826,406-1064,589 #7f0900e6 app:id/btn_SZ}
val : Rect(826, 406 - 1064, 589)
key : android.widget.TextView{be05854 V.ED..... ........ 19,0-733,38 #7f090565 app:id/lbl_Copyright}
val : Rect(19, 0 - 733, 38)
key : android.widget.TextView{e6763fd V.ED..... ........ 733,0-1061,38 #7f090574 app:id/lbl_Extra}
val : Rect(733, 0 - 1061, 38)
key : android.widget.LinearLayout{f2add51 V.E...... ........ 0,0-1080,1920}
val : Rect(0, 0 - 1080, 1920)
key : android.view.View{25519b6 V.ED..... ........ 0,0-1080,72 #102002f android:id/statusBarBackground}
val : Rect(0, 0 - 1080, 72)
key : com.afe.mobilecore.tcuicomponent.UCStatusView{8080ec0 V.E...... ........ 0,1810-1080,1848 #7f09066c app:id/statusView}
val : Rect(0, 1810 - 1080, 1848)
key : android.widget.FrameLayout{4d596b7 V.E...... ........ 0,0-1080,1810 #7f0901ee app:id/frame_Main}
val : Rect(0, 0 - 1080, 1810)
key : android.widget.FrameLayout{6b5ee5a V.E...... ........ 0,0-1080,1848 #7f0901f0 app:id/frame_Overlay}
val : Rect(0, 0 - 1080, 1848)
key : android.widget.RelativeLayout{db2188b V.E...... ........ 0,0-1080,212 #7f09076c app:id/viewTitle}
val : Rect(0, 0 - 1080, 212)
key : com.afe.mobilecore.tccustomctrl.CompositeCtrl{ed0fd68 VFED.V... ........ 0,212-1080,1810 #7f090178 app:id/compCtrl}
val : Rect(0, 212 - 1080, 1810)
key : com.afe.mobilecore.customctrl.CustPageIndicator{2a1c581 V.E...... ........ 0,1787-1080,1810 #7f09061a app:id/pageCtrl}
val : Rect(0, 1787 - 1080, 1810)
key : q3.x{bd49626 V.E...... ........ 0,0-1080,1810}
val : Rect(0, 0 - 1080, 1810)
key : android.widget.ImageView{6a7b267 V.ED..... ........ 0,0-1080,42 #7f09021c app:id/imgTitleTop}
val : Rect(0, 0 - 1080, 42)
key : com.afe.mobilecore.customctrl.CustImageButton{6c8814 VFED..C.. ........ 0,0-125,125 #7f090058 app:id/btnBack}
val : Rect(0, 0 - 125, 125)
key : com.afe.mobilecore.customctrl.CustImageButton{32438bd VFED..C.. ........ 955,0-1080,125 #7f090063 app:id/btnSearch}
val : Rect(955, 0 - 1080, 125)
key : android.widget.Button{ee3eeb2 VFED..C.. ........ 993,135-1051,193 #7f09005f app:id/btnPeriodInfo}
val : Rect(993, 135 - 1051, 193)
key : android.widget.TextView{9730e03 V.ED..... ........ 540,71-540,129 #7f09058c app:id/lbl_Name}
val : Rect(540, 71 - 540, 129)
key : android.widget.TextView{d941180 V.ED..... ........ 540,129-540,179 #7f0905aa app:id/lbl_Symbol}
val : Rect(540, 129 - 540, 179)
key : android.widget.TextView{7a3e1af V.ED..... ........ 413,71-521,179 #7f090571 app:id/lbl_Exchg}
val : Rect(413, 71 - 521, 179)
key : android.widget.FrameLayout{5f82a24 V.E...... ........ 0,0-1080,545 #3e8}
val : Rect(0, 0 - 1080, 545)
key : android.widget.RelativeLayout{e60a3b9 V.E...... ........ 0,545-1080,641 #3e9}
val : Rect(0, 545 - 1080, 641)
key : androidx.viewpager2.widget.ViewPager2{b1e43fe V.E...... ........ 0,641-1080,2143 #3ea}
val : Rect(0, 641 - 1080, 2143)
key : android.view.View{90e875f V.ED..... ........ 0,0-1080,6 #7f09074b app:id/viewSep}
val : Rect(0, 0 - 1080, 6)
key : android.widget.ImageView{ae8c5ac V.ED..... ........ 0,0-39,39 #7f09022e app:id/imgView_imgSep}
val : Rect(0, 0 - 39, 39)
key : com.afe.mobilecore.tcuicomponent.UCTextSelectView{5ec275 VFEDH.... ........ 48,19-1032,89 #7f090748 app:id/viewSelect}
val : Rect(48, 19 - 1032, 89)
key : android.widget.RelativeLayout{316a20a V.E...... ........ 48,108-1032,195 #7f09018a app:id/container_PriceInput1}
val : Rect(48, 108 - 1032, 195)
key : android.widget.RelativeLayout{3be3a7b V.E...... ........ 48,214-1032,301 #7f09018f app:id/container_Qty}
val : Rect(48, 214 - 1032, 301)
key : android.widget.RelativeLayout{3f29098 V.E...... ........ 48,320-1032,407 #7f09017a app:id/container_Amount}
val : Rect(48, 320 - 1032, 407)
key : android.widget.Button{3e610f1 VFED..C.. ........ 48,426-530,513 #7f090078 app:id/btn_Buy}
val : Rect(48, 426 - 530, 513)
key : android.widget.Button{d84d4d6 VFED..C.. ........ 550,426-1032,513 #7f0900ea app:id/btn_Sell}
val : Rect(550, 426 - 1032, 513)
key : android.view.View{dec0357 V.ED..... ........ 29,0-955,2 #7f090755 app:id/viewSepH1}
val : Rect(29, 0 - 955, 2)
key : android.view.View{2cc1e44 V.ED..... ........ 29,85-955,87 #7f090757 app:id/viewSepH2}
val : Rect(29, 85 - 955, 87)
key : android.widget.Button{eb9cb2d VF.D..C.. ........ 0,0-87,87 #7f0900cd app:id/btn_PriceDw_1}
val : Rect(0, 0 - 87, 87)
key : android.widget.Button{2d16862 VF.D..C.. ........ 897,0-984,87 #7f0900d2 app:id/btn_PriceUp_1}
val : Rect(897, 0 - 984, 87)
key : android.widget.Button{ec37df3 VFED..C.. ........ 87,0-897,87 #7f0900c7 app:id/btn_Price1}
val : Rect(87, 0 - 897, 87)
key : android.widget.TextView{68edab0 V.ED..... ........ 91,0-322,87 #7f090383 app:id/lblCap_Price1}
val : Rect(91, 0 - 322, 87)
key : android.widget.TextView{594ed29 V.ED..... ........ 116,0-868,87 #7f0904fe app:id/lblVal_Price1}
val : Rect(116, 0 - 868, 87)
key : android.view.View{761a8ae V.ED..... ........ 29,0-955,2 #7f09075c app:id/viewSepH7}
val : Rect(29, 0 - 955, 2)
key : android.view.View{a8e064f V.ED..... ........ 29,85-955,87 #7f09075d app:id/viewSepH8}
val : Rect(29, 85 - 955, 87)
key : android.widget.Button{47ef1dc VFED..C.. ........ 0,0-87,87 #7f0900d7 app:id/btn_QtyDw}
val : Rect(0, 0 - 87, 87)
key : android.widget.Button{3e632e5 VFED..C.. ........ 897,0-984,87 #7f0900d9 app:id/btn_QtyUp}
val : Rect(897, 0 - 984, 87)
key : android.widget.Button{ea3a1ba VFED..C.. ........ 87,0-897,87 #7f0900d5 app:id/btn_Qty}
val : Rect(87, 0 - 897, 87)
key : android.widget.TextView{6ceb86b V.ED..... ........ 91,0-322,87 #7f09038b app:id/lblCap_Qty}
val : Rect(91, 0 - 322, 87)
key : android.widget.TextView{ff74fc8 V.ED..... ........ 116,0-868,87 #7f090507 app:id/lblVal_Qty}
val : Rect(116, 0 - 868, 87)
key : android.widget.TextView{34c1861 V.ED..... ........ 0,0-189,39 #7f090353 app:id/lblCap_MaxQty}
val : Rect(0, 0 - 189, 39)
key : android.widget.TextView{2da1f86 V.ED..... ........ 199,0-226,39 #7f0904c6 app:id/lblVal_MaxQty}
val : Rect(199, 0 - 226, 39)
key : android.widget.TextView{41e7047 V.ED..... ........ 970,48-984,87 #7f090476 app:id/lblVal_Currency}
val : Rect(970, 48 - 984, 87)
key : android.widget.TextView{515a074 V.ED..... ........ 960,29-960,87 #7f090442 app:id/lblVal_Amount}
val : Rect(960, 29 - 960, 87)
key : android.widget.TextView{ed0d99d V.ED..... ........ 810,48-950,87 #7f0902ca app:id/lblCap_Amount}
val : Rect(810, 48 - 950, 87)
key : android.widget.Button{da8ae12 VF.D..C.. ........ 0,0-539,96 #7f090060 app:id/btnPosition}
val : Rect(0, 0 - 539, 96)
key : android.widget.Button{9c7c9e3 VFED..C.. ........ 541,0-1080,96 #7f09005e app:id/btnOrderbook}
val : Rect(541, 0 - 1080, 96)
key : android.view.View{2264fe0 V.ED..... ........ 539,0-541,96 #7f0908f0 app:id/viewsep1}
val : Rect(539, 0 - 541, 96)
key : android.view.View{de67299 V.ED..... ........ 0,0-1080,2 #7f09075a app:id/viewSepH5}
val : Rect(0, 0 - 1080, 2)
key : android.view.View{d5f995e V.ED..... ........ 0,94-1080,96 #7f09075b app:id/viewSepH6}
val : Rect(0, 94 - 1080, 96)
key : f3.j{a2f3b7b V.E...... ........ 0,0-1080,1502}
val : Rect(0, 0 - 1080, 1502)
key : f3.c{65dfd98 V.E...... ........ 1080,0-2160,1502}
val : Rect(1080, 0 - 2160, 1502)
key : androidx.swiperefreshlayout.widget.SwipeRefreshLayout{f23213f V..D..... ........ 0,0-1080,1502 #7f0901ba app:id/dragToRefresh}
val : Rect(0, 0 - 1080, 1502)
key : android.widget.RelativeLayout{bd08a0c V.E...... ........ 0,0-1080,68 #7f090868 app:id/view_TableHeader}
val : Rect(0, 0 - 1080, 68)
key : android.widget.TextView{3229f55 V.ED..... ........ 820,10-1061,58 #7f090599 app:id/lbl_Profit}
val : Rect(820, 10 - 1061, 58)
key : android.widget.TextView{307ed6a V.ED..... ........ 579,10-820,58 #7f09059a app:id/lbl_Qty}
val : Rect(579, 10 - 820, 58)
key : android.widget.TextView{eb2925b V.ED..... ........ 386,10-579,58 #7f090598 app:id/lbl_Price}
val : Rect(386, 10 - 579, 58)
key : android.widget.TextView{8023af8 V.ED..... ........ 39,10-386,58 #7f09058c app:id/lbl_Name}
val : Rect(39, 10 - 386, 58)
key : android.widget.RelativeLayout{abadbd1 V.E...... ........ 0,0-1080,68}
val : Rect(0, 0 - 1080, 68)
key : android.widget.RelativeLayout{52f7636 VFE...C.. ........ 0,68-1080,213}
val : Rect(0, 68 - 1080, 213)
key : android.widget.RelativeLayout{efdf937 VFE...C.. ........ 0,213-1080,358}
val : Rect(0, 213 - 1080, 358)
key : android.widget.RelativeLayout{b9c0ea4 VFE...C.. ........ 0,358-1080,503}
val : Rect(0, 358 - 1080, 503)
key : android.widget.RelativeLayout{4c0640d VFE...C.. ........ 0,503-1080,648}
val : Rect(0, 503 - 1080, 648)
key : android.widget.RelativeLayout{374bfc2 VFE...C.. ........ 0,648-1080,793}
val : Rect(0, 648 - 1080, 793)
key : android.widget.RelativeLayout{d2ef1d3 VFE...C.. ........ 0,793-1080,938}
val : Rect(0, 793 - 1080, 938)
key : android.widget.TextView{6dd7110 V.ED..... ........ 820,10-1061,58 #7f090599 app:id/lbl_Profit}
val : Rect(820, 10 - 1061, 58)
key : android.widget.TextView{71c3409 V.ED..... ........ 579,10-820,58 #7f09059a app:id/lbl_Qty}
val : Rect(579, 10 - 820, 58)
key : android.widget.TextView{6d3160e V.ED..... ........ 386,10-579,58 #7f090598 app:id/lbl_Price}
val : Rect(386, 10 - 579, 58)
key : android.widget.TextView{56cd82f V.ED..... ........ 39,10-386,58 #7f09058c app:id/lbl_Name}
val : Rect(39, 10 - 386, 58)
key : android.widget.TextView{712ffb1 V.ED..... ........ 820,0-1061,72 #7f090589 app:id/lbl_MktVal}
val : Rect(820, 0 - 1061, 72)
key : android.widget.TextView{e4fc96 V.ED..... ........ 820,72-1061,140 #7f090599 app:id/lbl_Profit}
val : Rect(820, 72 - 1061, 140)
key : android.widget.TextView{c908e3c V.ED..... ........ 579,0-820,72 #7f09054d app:id/lbl_AvailQty}
val : Rect(579, 0 - 820, 72)
key : android.widget.TextView{34b07c5 V.ED..... ........ 386,0-579,72 #7f09058d app:id/lbl_Nominal}
val : Rect(386, 0 - 579, 72)
key : android.widget.TextView{aae851a V.ED..... ........ 386,72-579,140 #7f090598 app:id/lbl_Price}
val : Rect(386, 72 - 579, 140)
key : android.widget.TextView{4f8c84b V.ED..... ........ 29,0-386,72 #7f09058c app:id/lbl_Name}
val : Rect(29, 0 - 386, 72)
key : android.widget.TextView{c970258 V.ED..... ........ 29,72-83,126 #7f090571 app:id/lbl_Exchg}
val : Rect(29, 72 - 83, 126)
key : android.widget.TextView{ff65228 V.ED..... ........ 93,72-386,140 #7f0905aa app:id/lbl_Symbol}
val : Rect(93, 72 - 386, 140)
key : android.widget.TextView{a84892b V.ED..... ........ 820,0-1061,72 #7f090589 app:id/lbl_MktVal}
val : Rect(820, 0 - 1061, 72)
key : android.widget.TextView{bd95b41 V.ED..... ........ 579,0-820,72 #7f09054d app:id/lbl_AvailQty}
val : Rect(579, 0 - 820, 72)
key : android.widget.TextView{a9fd8e6 V.ED..... ........ 386,0-579,72 #7f09058d app:id/lbl_Nominal}
val : Rect(386, 0 - 579, 72)
key : android.widget.TextView{2099e27 V.ED..... ........ 386,72-579,140 #7f090598 app:id/lbl_Price}
val : Rect(386, 72 - 579, 140)
key : android.widget.TextView{57268d4 V.ED..... ........ 29,0-386,72 #7f09058c app:id/lbl_Name}
val : Rect(29, 0 - 386, 72)
key : android.widget.TextView{6bf3d7a V.ED..... ........ 29,72-83,126 #7f090571 app:id/lbl_Exchg}
val : Rect(29, 72 - 83, 126)
key : android.widget.TextView{59f6a7d V.ED..... ........ 93,72-386,140 #7f0905aa app:id/lbl_Symbol}
val : Rect(93, 72 - 386, 140)
key : android.widget.TextView{ebb3fcc V.ED..... ........ 820,0-1061,72 #7f090589 app:id/lbl_MktVal}
val : Rect(820, 0 - 1061, 72)
key : android.widget.TextView{1009d72 V.ED..... ........ 579,0-820,72 #7f09054d app:id/lbl_AvailQty}
val : Rect(579, 0 - 820, 72)
key : android.widget.TextView{567f5c3 V.ED..... ........ 386,0-579,72 #7f09058d app:id/lbl_Nominal}
val : Rect(386, 0 - 579, 72)
key : android.widget.TextView{1f73e40 V.ED..... ........ 386,72-579,140 #7f090598 app:id/lbl_Price}
val : Rect(386, 72 - 579, 140)
key : android.widget.TextView{bd3179 V.ED..... ........ 29,0-386,72 #7f09058c app:id/lbl_Name}
val : Rect(29, 0 - 386, 72)
key : android.widget.TextView{25415ff V.ED..... ........ 29,72-83,126 #7f090571 app:id/lbl_Exchg}
val : Rect(29, 72 - 83, 126)
key : android.widget.TextView{2371ebe V.ED..... ........ 93,72-386,140 #7f0905aa app:id/lbl_Symbol}
val : Rect(93, 72 - 386, 140)
key : android.widget.TextView{8aa9ac9 V.ED..... ........ 820,0-1061,72 #7f090589 app:id/lbl_MktVal}
val : Rect(820, 0 - 1061, 72)
key : android.widget.TextView{c4355ce V.ED..... ........ 820,72-1061,140 #7f090599 app:id/lbl_Profit}
val : Rect(820, 72 - 1061, 140)
key : android.widget.TextView{1ca2b1f V.ED..... ........ 579,0-820,72 #7f09054d app:id/lbl_AvailQty}
val : Rect(579, 0 - 820, 72)
key : android.widget.TextView{531fe6c V.ED..... ........ 386,0-579,72 #7f09058d app:id/lbl_Nominal}
val : Rect(386, 0 - 579, 72)
key : android.widget.TextView{5566c35 V.ED..... ........ 386,72-579,140 #7f090598 app:id/lbl_Price}
val : Rect(386, 72 - 579, 140)
key : android.widget.TextView{c268ca V.ED..... ........ 29,0-386,72 #7f09058c app:id/lbl_Name}
val : Rect(29, 0 - 386, 72)
key : android.widget.TextView{d1e3ad0 V.ED..... ........ 29,72-83,126 #7f090571 app:id/lbl_Exchg}
val : Rect(29, 72 - 83, 126)
key : android.widget.TextView{4f05a3b V.ED..... ........ 93,72-386,140 #7f0905aa app:id/lbl_Symbol}
val : Rect(93, 72 - 386, 140)
key : android.widget.TextView{ab0d132 V.ED..... ........ 820,0-1061,72 #7f090589 app:id/lbl_MktVal}
val : Rect(820, 0 - 1061, 72)
key : android.widget.TextView{bb27e83 V.ED..... ........ 820,72-1061,140 #7f090599 app:id/lbl_Profit}
val : Rect(820, 72 - 1061, 140)
key : android.widget.TextView{a769558 V.ED..... ........ 579,0-820,72 #7f09054d app:id/lbl_AvailQty}
val : Rect(579, 0 - 820, 72)
key : android.widget.TextView{e96b1 V.ED..... ........ 386,0-579,72 #7f09058d app:id/lbl_Nominal}
val : Rect(386, 0 - 579, 72)
key : android.widget.TextView{6064796 V.ED..... ........ 386,72-579,140 #7f090598 app:id/lbl_Price}
val : Rect(386, 72 - 579, 140)
key : android.widget.TextView{e805f17 V.ED..... ........ 29,0-386,72 #7f09058c app:id/lbl_Name}
val : Rect(29, 0 - 386, 72)
key : android.widget.TextView{d65153d V.ED..... ........ 29,72-83,126 #7f090571 app:id/lbl_Exchg}
val : Rect(29, 72 - 83, 126)
key : android.widget.TextView{c6baf04 V.ED..... ........ 93,72-386,140 #7f0905aa app:id/lbl_Symbol}
val : Rect(93, 72 - 386, 140)
key : android.widget.TextView{aa88bd7 V.ED..... ........ 820,0-1061,72 #7f090589 app:id/lbl_MktVal}
val : Rect(820, 0 - 1061, 72)
key : android.widget.TextView{3a93cc4 V.ED..... ........ 820,72-1061,140 #7f090599 app:id/lbl_Profit}
val : Rect(820, 72 - 1061, 140)
key : android.widget.TextView{a44eced V.ED..... ........ 579,0-820,72 #7f09054d app:id/lbl_AvailQty}
val : Rect(579, 0 - 820, 72)
key : android.widget.TextView{bd74722 V.ED..... ........ 386,0-579,72 #7f09058d app:id/lbl_Nominal}
val : Rect(386, 0 - 579, 72)
key : android.widget.TextView{8a1d5b3 V.ED..... ........ 386,72-579,140 #7f090598 app:id/lbl_Price}
val : Rect(386, 72 - 579, 140)
key : android.widget.TextView{776b770 V.ED..... ........ 29,0-386,72 #7f09058c app:id/lbl_Name}
val : Rect(29, 0 - 386, 72)
key : android.widget.TextView{9b42f56 V.ED..... ........ 29,72-83,126 #7f090571 app:id/lbl_Exchg}
val : Rect(29, 72 - 83, 126)
key : android.widget.TextView{a106ae9 V.ED..... ........ 93,72-386,140 #7f0905aa app:id/lbl_Symbol}
val : Rect(93, 72 - 386, 140)
key : androidx.swiperefreshlayout.widget.SwipeRefreshLayout{2c6b36e V..D..... ........ 0,0-1080,1502 #7f0901ba app:id/dragToRefresh}
val : Rect(0, 0 - 1080, 1502)
key : android.widget.RelativeLayout{e5a1a0f V.E...... ........ 0,0-1080,68 #7f090868 app:id/view_TableHeader}
val : Rect(0, 0 - 1080, 68)
key : android.widget.TextView{6e7da9c V.ED..... ........ 820,10-1061,58 #7f0905a8 app:id/lbl_Status}
val : Rect(820, 10 - 1061, 58)
key : android.widget.TextView{5fbcca5 V.ED..... ........ 589,10-820,58 #7f09059a app:id/lbl_Qty}
val : Rect(589, 10 - 820, 58)
key : android.widget.TextView{12e987a V.ED..... ........ 415,10-589,58 #7f090598 app:id/lbl_Price}
val : Rect(415, 10 - 589, 58)
key : android.widget.TextView{ba8482b V.ED..... ........ 39,10-415,58 #7f09058c app:id/lbl_Name}
val : Rect(39, 10 - 415, 58)
key : android.widget.TextView{8e60488 V.ED..... ........ 820,10-1061,58 #7f0905a8 app:id/lbl_Status}
val : Rect(820, 10 - 1061, 58)
key : android.widget.TextView{8818e21 V.ED..... ........ 589,10-820,58 #7f09059a app:id/lbl_Qty}
val : Rect(589, 10 - 820, 58)
key : android.widget.TextView{6fdc246 V.ED..... ........ 415,10-589,58 #7f090598 app:id/lbl_Price}
val : Rect(415, 10 - 589, 58)
key : android.widget.TextView{3613c07 V.ED..... ........ 39,10-415,58 #7f09058c app:id/lbl_Name}
val : Rect(39, 10 - 415, 58)
key : android.view.View{51ae134 V.ED..... ........ 517,3-533,19}
val : Rect(517, 3 - 533, 19)
key : android.view.View{f47eb5d V..D..... ........ 547,3-563,19}
val : Rect(547, 3 - 563, 19)
key : android.widget.RelativeLayout{243bcd2 V.E...... ........ 0,0-1080,145 #7f09076c app:id/viewTitle}
val : Rect(0, 0 - 1080, 145)
key : com.afe.mobilecore.tcworkspace.base.TCTableBaseView{6cb91a3 VFE...C.. ........ 0,145-1080,1848 #7f090768 app:id/viewTable}
val : Rect(0, 145 - 1080, 1848)
key : q3.x{21edca0 V.E...... ........ 0,0-1080,1848}
val : Rect(0, 0 - 1080, 1848)
key : android.widget.ImageView{21ce059 V.ED..... ........ 0,0-1080,42 #7f09021c app:id/imgTitleTop}
val : Rect(0, 0 - 1080, 42)
key : com.afe.mobilecore.customctrl.CustImageButton{7cd41e VFED..C.. ........ 0,0-125,145 #7f090071 app:id/btn_Back}
val : Rect(0, 0 - 125, 145)
key : android.widget.RelativeLayout{afba4ff VFE...C.. ...P.... 125,52-1034,133 #7f090747 app:id/viewSearch}
val : Rect(125, 52 - 1034, 133)
key : androidx.swiperefreshlayout.widget.SwipeRefreshLayout{5a522cc V..D..... ........ 0,0-1080,1703 #7f0901ba app:id/dragToRefresh}
val : Rect(0, 0 - 1080, 1703)
key : android.widget.RelativeLayout{db22915 V.E...... ........ 0,0-1080,0 #7f090868 app:id/view_TableHeader}
val : Rect(0, 0 - 1080, 0)
key : android.widget.TextView{be05854 V.ED..... ........ 19,0-733,38 #7f090565 app:id/lbl_Copyright}
val : Rect(19, 0 - 733, 38)
key : android.widget.TextView{e6763fd V.ED..... ........ 733,0-1061,38 #7f090574 app:id/lbl_Extra}
val : Rect(733, 0 - 1061, 38)
key : android.widget.LinearLayout{f2add51 V.E...... ........ 0,0-1080,1920}
val : Rect(0, 0 - 1080, 1920)
key : android.view.View{25519b6 V.ED..... ........ 0,0-1080,72 #102002f android:id/statusBarBackground}
val : Rect(0, 0 - 1080, 72)
key : com.afe.mobilecore.tcuicomponent.UCStatusView{8080ec0 V.E...... ........ 0,1810-1080,1848 #7f09066c app:id/statusView}
val : Rect(0, 1810 - 1080, 1848)
key : android.widget.FrameLayout{4d596b7 V.E...... ........ 0,0-1080,1810 #7f0901ee app:id/frame_Main}
val : Rect(0, 0 - 1080, 1810)
key : android.widget.FrameLayout{6b5ee5a V.E...... ........ 0,0-1080,1848 #7f0901f0 app:id/frame_Overlay}
val : Rect(0, 0 - 1080, 1848)
key : android.widget.RelativeLayout{db2188b V.E...... ........ 0,0-1080,212 #7f09076c app:id/viewTitle}
val : Rect(0, 0 - 1080, 212)
key : com.afe.mobilecore.tccustomctrl.CompositeCtrl{ed0fd68 VFED.V... ........ 0,212-1080,1810 #7f090178 app:id/compCtrl}
val : Rect(0, 212 - 1080, 1810)
key : com.afe.mobilecore.customctrl.CustPageIndicator{2a1c581 V.E...... ........ 0,1787-1080,1810 #7f09061a app:id/pageCtrl}
val : Rect(0, 1787 - 1080, 1810)
key : q3.x{bd49626 V.E...... ........ 0,0-1080,1810}
val : Rect(0, 0 - 1080, 1810)
key : android.widget.ImageView{6a7b267 V.ED..... ........ 0,0-1080,42 #7f09021c app:id/imgTitleTop}
val : Rect(0, 0 - 1080, 42)
key : com.afe.mobilecore.customctrl.CustImageButton{6c8814 VFED..C.. ........ 0,0-125,125 #7f090058 app:id/btnBack}
val : Rect(0, 0 - 125, 125)
key : com.afe.mobilecore.customctrl.CustImageButton{32438bd VFED..C.. ........ 955,0-1080,125 #7f090063 app:id/btnSearch}
val : Rect(955, 0 - 1080, 125)
key : android.widget.Button{ee3eeb2 VFED..C.. ........ 993,135-1051,193 #7f09005f app:id/btnPeriodInfo}
val : Rect(993, 135 - 1051, 193)
key : android.widget.TextView{9730e03 V.ED..... ........ 540,71-540,129 #7f09058c app:id/lbl_Name}
val : Rect(540, 71 - 540, 129)
key : android.widget.TextView{d941180 V.ED..... ........ 540,129-540,179 #7f0905aa app:id/lbl_Symbol}
val : Rect(540, 129 - 540, 179)
key : android.widget.TextView{7a3e1af V.ED..... ........ 413,71-521,179 #7f090571 app:id/lbl_Exchg}
val : Rect(413, 71 - 521, 179)
key : android.widget.FrameLayout{5f82a24 V.E...... ........ 0,0-1080,545 #3e8}
val : Rect(0, 0 - 1080, 545)
key : android.widget.RelativeLayout{e60a3b9 V.E...... ........ 0,545-1080,641 #3e9}
val : Rect(0, 545 - 1080, 641)
key : androidx.viewpager2.widget.ViewPager2{b1e43fe V.E...... ........ 0,641-1080,2143 #3ea}
val : Rect(0, 641 - 1080, 2143)
key : android.view.View{90e875f V.ED..... ........ 0,0-1080,6 #7f09074b app:id/viewSep}
val : Rect(0, 0 - 1080, 6)
key : android.widget.ImageView{ae8c5ac V.ED..... ........ 0,0-39,39 #7f09022e app:id/imgView_imgSep}
val : Rect(0, 0 - 39, 39)
key : com.afe.mobilecore.tcuicomponent.UCTextSelectView{5ec275 VFEDH.... ........ 48,19-1032,89 #7f090748 app:id/viewSelect}
val : Rect(48, 19 - 1032, 89)
key : android.widget.RelativeLayout{316a20a V.E...... ........ 48,108-1032,195 #7f09018a app:id/container_PriceInput1}
val : Rect(48, 108 - 1032, 195)
key : android.widget.RelativeLayout{3be3a7b V.E...... ........ 48,214-1032,301 #7f09018f app:id/container_Qty}
val : Rect(48, 214 - 1032, 301)
key : android.widget.RelativeLayout{3f29098 V.E...... ........ 48,320-1032,407 #7f09017a app:id/container_Amount}
val : Rect(48, 320 - 1032, 407)
key : android.widget.Button{3e610f1 VFED..C.. ........ 48,426-530,513 #7f090078 app:id/btn_Buy}
val : Rect(48, 426 - 530, 513)
key : android.widget.Button{d84d4d6 VFED..C.. ........ 550,426-1032,513 #7f0900ea app:id/btn_Sell}
val : Rect(550, 426 - 1032, 513)
key : android.view.View{dec0357 V.ED..... ........ 29,0-955,2 #7f090755 app:id/viewSepH1}
val : Rect(29, 0 - 955, 2)
key : android.view.View{2cc1e44 V.ED..... ........ 29,85-955,87 #7f090757 app:id/viewSepH2}
val : Rect(29, 85 - 955, 87)
key : android.widget.Button{eb9cb2d VF.D..C.. ........ 0,0-87,87 #7f0900cd app:id/btn_PriceDw_1}
val : Rect(0, 0 - 87, 87)
key : android.widget.Button{2d16862 VF.D..C.. ........ 897,0-984,87 #7f0900d2 app:id/btn_PriceUp_1}
val : Rect(897, 0 - 984, 87)
key : android.widget.Button{ec37df3 VFED..C.. ........ 87,0-897,87 #7f0900c7 app:id/btn_Price1}
val : Rect(87, 0 - 897, 87)
key : android.widget.TextView{68edab0 V.ED..... ........ 91,0-322,87 #7f090383 app:id/lblCap_Price1}
val : Rect(91, 0 - 322, 87)
key : android.widget.TextView{594ed29 V.ED..... ........ 116,0-868,87 #7f0904fe app:id/lblVal_Price1}
val : Rect(116, 0 - 868, 87)
key : android.view.View{761a8ae V.ED..... ........ 29,0-955,2 #7f09075c app:id/viewSepH7}
val : Rect(29, 0 - 955, 2)
key : android.view.View{a8e064f V.ED..... ........ 29,85-955,87 #7f09075d app:id/viewSepH8}
val : Rect(29, 85 - 955, 87)
key : android.widget.Button{47ef1dc VFED..C.. ........ 0,0-87,87 #7f0900d7 app:id/btn_QtyDw}
val : Rect(0, 0 - 87, 87)
key : android.widget.Button{3e632e5 VFED..C.. ........ 897,0-984,87 #7f0900d9 app:id/btn_QtyUp}
val : Rect(897, 0 - 984, 87)
key : android.widget.Button{ea3a1ba VFED..C.. ........ 87,0-897,87 #7f0900d5 app:id/btn_Qty}
val : Rect(87, 0 - 897, 87)
key : android.widget.TextView{6ceb86b V.ED..... ........ 91,0-322,87 #7f09038b app:id/lblCap_Qty}
val : Rect(91, 0 - 322, 87)
key : android.widget.TextView{ff74fc8 V.ED..... ........ 116,0-868,87 #7f090507 app:id/lblVal_Qty}
val : Rect(116, 0 - 868, 87)
key : android.widget.TextView{34c1861 V.ED..... ........ 0,0-189,39 #7f090353 app:id/lblCap_MaxQty}
val : Rect(0, 0 - 189, 39)
key : android.widget.TextView{2da1f86 V.ED..... ........ 199,0-226,39 #7f0904c6 app:id/lblVal_MaxQty}
